time,force,other
1729761231.429349,-0.100000,""
1729761231.508540,1.700000,""
1729761231.609025,3.300000,""
1729761231.688399,3.500000,""
1729761231.789098,3.400000,""
1729761231.869324,3.400000,""
1729761231.968846,3.500000,""
1729761232.049017,3.500000,""
1729761232.148407,3.500000,""
1729761232.229198,3.500000,""
1729761232.328624,3.500000,""
1729761232.408794,3.500000,""
1729761232.509235,3.500000,""
1729761232.588597,3.500000,""
1729761232.689048,3.500000,""
1729761232.769364,3.500000,""
1729761232.868896,3.500000,""
1729761232.949035,3.500000,""
1729761233.047648,3.500000,""
1729761233.128804,3.500000,""
1729761233.229365,3.500000,""
1729761233.308805,3.500000,""
1729761233.409241,3.500000,""
1729761233.488442,3.500000,""
1729761233.587877,3.500000,""
1729761233.669095,3.500000,""
1729761233.768507,3.500000,""
1729761233.868414,3.500000,""
1729761233.948514,3.500000,""
1729761234.049199,3.500000,""
1729761234.129224,3.500000,""
1729761234.228772,3.500000,""
1729761234.308834,3.500000,""
1729761234.409284,3.500000,""
1729761234.488425,3.500000,""
1729761234.588917,3.500000,""
1729761234.669038,3.500000,""
1729761234.768618,3.500000,""
1729761234.848707,3.500000,""
1729761234.949031,3.500000,""
1729761235.028538,3.500000,""
1729761235.129051,3.500000,""
1729761235.208874,3.500000,""
1729761235.308499,3.500000,""
1729761235.387532,3.600000,""
1729761235.488732,3.600000,""
1729761235.569364,3.600000,""
1729761235.668798,3.700000,""
1729761235.749436,3.600000,""
1729761235.848983,3.600000,""
1729761235.929340,3.600000,""
1729761236.028884,3.600000,""
1729761236.109004,3.600000,""
1729761236.208658,3.700000,""
1729761236.309189,3.700000,""
1729761236.388345,3.700000,""
1729761236.489024,3.700000,""
1729761236.569170,3.700000,""
1729761236.668899,3.700000,""
1729761236.748541,3.600000,""
1729761236.848585,3.600000,""
1729761236.928745,3.600000,""
1729761237.028695,3.600000,""
1729761237.108845,3.600000,""
1729761237.208235,3.600000,""
1729761237.288886,3.600000,""
1729761237.388520,3.600000,""
1729761237.468653,3.600000,""
1729761237.569219,3.600000,""
1729761237.649352,3.600000,""
1729761237.749451,3.600000,""
1729761237.828670,3.600000,""
1729761237.928947,3.600000,""
1729761238.009106,3.600000,""
1729761238.109213,3.600000,""
1729761238.189530,3.600000,""
1729761238.288778,3.600000,""
1729761238.369147,3.600000,""
1729761238.468593,3.600000,""
1729761238.548919,3.600000,""
1729761238.649345,3.600000,""
1729761238.729499,3.600000,""
1729761238.828623,3.600000,""
1729761238.928184,3.600000,""
1729761239.009534,3.600000,""
1729761239.108158,3.600000,""
1729761239.188747,3.600000,""
1729761239.289321,3.600000,""
1729761239.369595,3.600000,""
1729761239.469072,3.600000,""
1729761239.549211,3.600000,""
1729761239.649112,3.600000,""
1729761239.728642,3.600000,""
1729761239.829070,3.600000,""
1729761239.909126,3.600000,""
1729761240.008562,3.600000,""
1729761240.088727,3.600000,""
1729761240.189042,3.600000,""
1729761240.269143,3.600000,""
1729761240.369572,3.600000,""
1729761240.448609,3.600000,""
1729761240.549516,3.600000,""
1729761240.627781,3.600000,""
1729761240.728772,3.600000,""
1729761240.808899,3.600000,""
1729761240.909322,3.600000,""
1729761240.989155,3.600000,""
1729761241.088711,3.600000,""
1729761241.189338,3.600000,""
1729761241.269383,3.600000,""
1729761241.368984,3.600000,""
1729761241.449277,3.600000,""
1729761241.549532,3.600000,""
1729761241.629075,3.600000,""
1729761241.729437,3.600000,""
1729761241.809003,3.600000,""
1729761241.908998,3.600000,""
1729761241.989221,3.600000,""
1729761242.088645,3.600000,""
1729761242.169550,3.600000,""
1729761242.269008,3.600000,""
1729761242.349210,3.600000,""
1729761242.448304,3.600000,""
1729761242.528875,3.600000,""
1729761242.628512,3.600000,""
1729761242.709440,3.600000,""
1729761242.809022,3.600000,""
1729761242.889175,3.600000,""
1729761242.988993,3.600000,""
1729761243.069034,3.600000,""
1729761243.169107,3.600000,""
1729761243.249267,3.600000,""
1729761243.348840,3.600000,""
1729761243.428979,3.600000,""
1729761243.529403,3.600000,""
1729761243.609536,3.600000,""
1729761243.709254,3.600000,""
1729761243.788872,3.600000,""
1729761243.889332,3.600000,""
1729761243.988777,3.600000,""
1729761244.069545,3.600000,""
1729761244.169341,3.600000,""
1729761244.249346,3.600000,""
1729761244.348969,3.600000,""
1729761244.429072,3.600000,""
1729761244.528662,3.600000,""
1729761244.609347,3.600000,""
1729761244.709464,3.600000,""
1729761244.789440,3.600000,""
1729761244.888901,3.600000,""
1729761244.969010,3.600000,""
1729761245.068888,3.600000,""
1729761245.149682,3.600000,""
1729761245.249209,3.600000,""
1729761245.329714,3.600000,""
1729761245.429499,3.600000,""
1729761245.509645,3.600000,""
1729761245.609061,3.600000,""
1729761245.688114,3.600000,""
1729761245.789183,3.600000,""
1729761245.869357,3.600000,""
1729761245.968767,3.600000,""
1729761246.069492,3.600000,""
1729761246.149618,3.600000,""
1729761246.249160,3.600000,""
1729761246.329711,3.600000,""
1729761246.429729,3.600000,""
1729761246.509528,3.600000,""
1729761246.608778,3.600000,""
1729761246.689150,3.600000,""
1729761246.789635,3.600000,""
1729761246.868795,3.600000,""
1729761246.969695,3.600000,""
1729761247.048894,3.600000,""
1729761247.149278,3.700000,""
1729761247.229410,3.700000,""
1729761247.328853,3.700000,""
1729761247.408997,3.700000,""
1729761247.509696,3.700000,""
1729761247.588826,3.700000,""
1729761247.689232,3.700000,""
1729761247.769341,3.700000,""
