time,force,other
1730745161.732943,7.700000,""
1730745161.832613,7.700000,""
1730745161.913581,7.700000,""
1730745162.013488,7.700000,""
1730745162.093702,7.700000,""
1730745162.193451,7.700000,""
1730745162.293771,7.700000,""
1730745162.372945,7.700000,""
1730745162.473227,7.700000,""
1730745162.551797,7.700000,""
1730745162.700674,7.700000,""
1730745162.742306,7.700000,""
1730745162.822803,7.700000,""
1730745162.922225,7.700000,""
1730745163.002005,7.700000,""
1730745163.102379,7.700000,""
1730745163.182596,7.700000,""
1730745163.282418,7.700000,""
1730745163.362459,7.700000,""
1730745163.462405,7.700000,""
1730745163.542699,7.700000,""
1730745163.642610,7.700000,""
1730745163.722156,7.700000,""
1730745163.821827,7.700000,""
1730745163.902929,7.700000,""
1730745164.002716,7.700000,""
1730745164.082847,7.700000,""
1730745164.182039,7.700000,""
1730745164.282177,7.700000,""
1730745164.362770,7.700000,""
1730745164.462092,7.700000,""
1730745164.542146,7.700000,""
1730745164.642954,7.700000,""
1730745164.722977,7.700000,""
1730745164.822787,7.700000,""
1730745164.902773,7.700000,""
1730745165.002118,7.700000,""
1730745165.082134,7.700000,""
1730745165.182699,7.700000,""
1730745165.262679,7.700000,""
1730745165.362641,7.700000,""
1730745165.442749,7.700000,""
1730745165.542852,7.700000,""
1730745165.621017,7.700000,""
1730745165.722301,7.700000,""
1730745165.801852,7.700000,""
1730745165.902032,7.700000,""
1730745165.982469,7.700000,""
1730745166.083005,7.700000,""
1730745166.162111,7.700000,""
1730745166.262872,7.700000,""
1730745166.342811,7.700000,""
1730745166.441011,7.700000,""
1730745166.522966,7.700000,""
1730745166.622060,7.700000,""
1730745166.702780,7.700000,""
1730745166.802431,7.700000,""
1730745166.902079,7.700000,""
1730745166.982462,7.700000,""
1730745167.082761,7.700000,""
1730745167.162531,7.700000,""
1730745167.262783,7.700000,""
1730745167.342648,7.700000,""
1730745167.442954,7.700000,""
1730745167.522928,7.700000,""
1730745167.622877,7.700000,""
1730745167.702523,7.700000,""
1730745167.801519,7.700000,""
1730745167.882100,7.700000,""
1730745167.982225,7.700000,""
1730745168.062781,7.700000,""
1730745168.162921,7.700000,""
1730745168.242836,7.700000,""
1730745168.342261,7.700000,""
1730745168.422835,7.700000,""
1730745168.522653,7.700000,""
1730745168.602751,7.700000,""
1730745168.701629,7.700000,""
1730745168.782195,7.700000,""
1730745168.882381,7.700000,""
1730745168.962431,7.700000,""
1730745169.062360,7.700000,""
1730745169.142677,7.700000,""
1730745169.242824,7.700000,""
1730745169.343011,7.700000,""
1730745169.422416,7.700000,""
1730745169.522289,7.700000,""
1730745169.602818,7.700000,""
1730745169.701302,7.700000,""
1730745169.782894,7.700000,""
1730745169.882292,7.700000,""
1730745169.962938,7.700000,""
1730745170.062526,7.700000,""
1730745170.142397,7.700000,""
1730745170.242788,7.700000,""
1730745170.322251,7.700000,""
1730745170.422432,7.700000,""
1730745170.502489,7.700000,""
1730745170.602409,7.700000,""
1730745170.682529,7.700000,""
1730745170.783083,7.700000,""
1730745170.863085,7.700000,""
1730745170.962914,7.700000,""
1730745171.042282,7.700000,""
1730745171.142304,7.700000,""
1730745171.221470,7.700000,""
1730745171.322475,7.700000,""
1730745171.402820,7.700000,""
1730745171.502530,7.700000,""
1730745171.583027,7.700000,""
1730745171.682513,7.700000,""
1730745171.782211,7.700000,""
1730745171.862391,7.700000,""
1730745171.962856,7.700000,""
1730745172.042165,7.700000,""
1730745172.142846,7.700000,""
1730745172.222741,7.600000,""
1730745172.322268,7.600000,""
1730745172.403178,7.600000,""
1730745172.503021,7.700000,""
1730745172.582303,7.700000,""
1730745172.682151,7.700000,""
1730745172.762957,7.700000,""
1730745172.862649,7.700000,""
1730745172.942642,7.700000,""
1730745173.042373,7.700000,""
1730745173.122782,7.700000,""
1730745173.222484,7.700000,""
1730745173.302224,7.700000,""
1730745173.403101,7.600000,""
1730745173.482657,7.600000,""
1730745173.583060,7.700000,""
1730745173.662073,7.600000,""
1730745173.763045,7.700000,""
1730745173.842267,7.700000,""
1730745173.942256,7.700000,""
1730745174.042731,7.700000,""
1730745174.122000,7.700000,""
1730745174.203140,7.700000,""
1730745174.302829,7.700000,""
1730745174.402348,7.700000,""
1730745174.482793,7.700000,""
1730745174.583240,7.600000,""
1730745174.663124,7.600000,""
1730745174.762236,7.600000,""
1730745174.842126,7.600000,""
1730745174.941535,7.600000,""
1730745175.021970,7.600000,""
1730745175.123179,7.700000,""
