time,force,other
1732626191.199700,2.900000,""
1732626191.299700,6.700000,""
1732626191.389700,9.800000,""
1732626191.449700,11.800000,""
1732626191.539701,11.300000,""
1732626191.639700,9.500000,""
1732626191.729701,7.100000,""
1732626191.829701,4.900000,""
1732626191.889701,3.700000,""
1732626191.979701,2.700000,""
1732626192.079701,1.600000,""
1732626192.169701,1.000000,""
1732626192.259701,0.900000,""
1732626192.359701,1.000000,""
1732626192.389702,,"TRIG"
1732626192.419702,1.000000,""
1732626192.509702,1.000000,""
1732626192.609702,0.800000,""
1732626192.699702,0.100000,""
1732626192.789702,1.700000,""
1732626192.859702,6.400000,""
1732626192.949703,9.600000,""
1732626193.039702,10.600000,""
1732626193.139703,10.500000,""
1732626193.199703,9.200000,""
1732626193.289703,7.200000,""
1732626193.389703,4.800000,""
1732626193.479703,2.600000,""
1732626193.569703,1.600000,""
1732626193.639703,1.300000,""
1732626193.729703,1.300000,""
1732626193.819704,1.000000,""
1732626193.919704,0.700000,""
1732626193.949704,,"TRIG"
1732626194.009704,0.900000,""
1732626194.099704,0.900000,""
1732626194.169704,0.900000,""
1732626194.259704,0.600000,""
1732626194.349704,1.800000,""
1732626194.449704,5.500000,""
1732626194.539705,8.000000,""
1732626194.629705,9.400000,""
1732626194.699705,9.700000,""
1732626194.789705,8.200000,""
1732626194.879705,6.200000,""
1732626194.979705,4.200000,""
1732626195.039705,2.500000,""
1732626195.129705,1.600000,""
1732626195.229706,1.000000,""
1732626195.319705,0.900000,""
1732626195.409706,1.000000,""
1732626195.479706,1.000000,""
1732626195.509706,,"TRIG"
1732626195.569706,1.100000,""
1732626195.659706,1.500000,""
1732626195.759706,1.500000,""
1732626195.849706,1.700000,""
1732626195.939707,3.000000,""
1732626196.009706,5.700000,""
1732626196.099707,8.700000,""
1732626196.189707,10.300000,""
1732626196.289707,10.700000,""
1732626196.379707,9.400000,""
1732626196.439707,6.500000,""
1732626196.539707,3.700000,""
1732626196.629708,2.400000,""
1732626196.719708,2.000000,""
1732626196.789708,1.900000,""
1732626196.879708,1.600000,""
1732626196.969708,1.400000,""
1732626197.099708,1.400000,""
1732626197.129708,,"TRIG"
1732626197.159708,1.500000,""
1732626197.249708,1.400000,""
1732626197.319708,1.000000,""
1732626197.409708,0.900000,""
1732626197.499709,3.800000,""
1732626197.599709,8.000000,""
1732626197.689709,10.100000,""
1732626197.779709,11.000000,""
1732626197.849709,11.100000,""
1732626197.939709,9.500000,""
1732626198.029709,5.900000,""
1732626198.129709,3.500000,""
1732626198.219710,2.100000,""
1732626198.279710,1.100000,""
1732626198.379710,1.100000,""
1732626198.469710,1.200000,""
1732626198.559710,1.200000,""
1732626198.659710,1.300000,""
1732626198.689710,,"TRIG"
1732626198.719710,1.500000,""
1732626198.809711,1.500000,""
1732626198.909711,1.100000,""
1732626198.999711,0.100000,""
1732626199.099711,2.700000,""
1732626199.159711,8.400000,""
1732626199.249711,12.400000,""
1732626199.339711,13.400000,""
1732626199.439712,11.900000,""
1732626199.529712,9.200000,""
1732626199.629712,6.500000,""
1732626199.689712,4.800000,""
1732626199.779712,3.700000,""
1732626199.879712,4.200000,""
1732626199.969712,4.500000,""
1732626200.029712,3.500000,""
1732626200.119713,2.300000,""
1732626200.219712,2.100000,""
1732626200.249713,,"TRIG"
1732626200.309713,2.200000,""
1732626200.409713,2.200000,""
1732626200.469713,1.700000,""
1732626200.559713,1.100000,""
1732626200.659713,1.200000,""
1732626200.749713,5.500000,""
1732626200.839713,10.300000,""
1732626200.939713,11.300000,""
1732626200.999713,9.800000,""
1732626201.089714,7.100000,""
1732626201.189714,4.300000,""
1732626201.279714,1.800000,""
1732626201.369714,0.700000,""
1732626201.439714,0.600000,""
1732626201.529714,0.500000,""
1732626201.619714,0.500000,""
1732626201.719715,0.600000,""
1732626201.809715,0.800000,""
1732626201.839715,,"TRIG"
1732626201.869715,0.900000,""
1732626201.969715,0.800000,""
1732626202.059715,0.800000,""
1732626202.149715,1.500000,""
1732626202.219715,3.400000,""
1732626202.309716,6.300000,""
1732626202.399716,9.600000,""
1732626202.499716,10.300000,""
1732626202.589716,10.400000,""
1732626202.679716,10.900000,""
1732626202.749716,8.500000,""
1732626202.839716,5.400000,""
1732626202.929716,3.400000,""
1732626203.029716,2.700000,""
1732626203.119717,2.300000,""
1732626203.209717,2.700000,""
1732626203.279717,3.400000,""
1732626203.369717,3.200000,""
1732626203.399717,,"TRIG"
1732626203.459717,2.900000,""
1732626203.559717,2.700000,""
1732626203.619717,2.200000,""
1732626203.709718,1.800000,""
1732626203.809717,4.500000,""
1732626203.899718,7.400000,""
1732626203.989718,9.900000,""
1732626204.059718,11.500000,""
1732626204.149718,12.300000,""
1732626204.239718,9.900000,""
1732626204.339718,6.300000,""
1732626204.429718,3.700000,""
1732626204.519718,1.700000,""
1732626204.589719,0.900000,""
1732626204.679719,0.700000,""
1732626204.769719,0.700000,""
1732626204.869719,0.800000,""
1732626204.959719,1.000000,""
1732626204.989719,,"TRIG"
1732626205.019719,1.300000,""
1732626205.119720,1.400000,""
1732626205.209720,1.400000,""
1732626205.299720,1.900000,""
1732626205.369720,4.200000,""
1732626205.459720,7.500000,""
1732626205.549720,9.700000,""
1732626205.649720,10.900000,""
1732626205.739720,11.100000,""
1732626205.829720,7.400000,""
1732626205.899720,3.300000,""
1732626205.989721,1.600000,""
1732626206.079721,1.000000,""
1732626206.179721,0.700000,""
1732626206.269721,0.500000,""
1732626206.359721,0.400000,""
1732626206.429721,0.400000,""
1732626206.519721,,"TRIG"
1732626206.549721,0.500000,""
1732626206.609722,0.800000,""
1732626206.709722,0.800000,""
1732626206.799722,0.500000,""
1732626206.859722,0.600000,""
1732626206.959722,4.200000,""
1732626207.049722,8.300000,""
1732626207.139722,10.700000,""
1732626207.209722,11.700000,""
1732626207.299722,10.100000,""
1732626207.389723,6.500000,""
1732626207.489723,3.000000,""
1732626207.579723,1.100000,""
1732626207.679723,0.600000,""
1732626207.739723,0.500000,""
1732626207.829723,0.300000,""
1732626207.919723,0.400000,""
1732626208.019723,0.600000,""
1732626208.109724,,"TRIG"
1732626208.139724,0.900000,""
1732626208.209724,1.200000,""
1732626208.269724,1.500000,""
1732626208.359724,1.500000,""
1732626208.459724,1.900000,""
1732626208.549724,4.300000,""
1732626208.609725,7.800000,""
1732626208.699724,10.000000,""
1732626208.799725,10.800000,""
1732626208.889725,10.300000,""
1732626208.989725,6.700000,""
1732626209.049725,3.000000,""
1732626209.139725,1.300000,""
1732626209.239725,0.800000,""
1732626209.329725,0.800000,""
1732626209.419725,0.400000,""
1732626209.519726,0.200000,""
1732626209.579726,0.100000,""
1732626209.669726,,"TRIG"
1732626209.699726,0.300000,""
1732626209.769726,0.600000,""
1732626209.859726,1.100000,""
1732626209.949726,1.400000,""
1732626210.019726,2.400000,""
1732626210.109726,5.700000,""
1732626210.199727,8.500000,""
1732626210.299726,9.500000,""
1732626210.359727,9.500000,""
1732626210.449727,9.200000,""
1732626210.549727,8.100000,""
1732626210.639727,5.400000,""
1732626210.729727,2.600000,""
1732626210.799727,1.500000,""
1732626210.889728,1.200000,""
1732626210.979728,1.100000,""
1732626211.079728,1.200000,""
1732626211.169728,1.400000,""
1732626211.259728,,"TRIG"
1732626211.289728,1.600000,""
1732626211.329728,1.800000,""
1732626211.419728,1.800000,""
1732626211.509728,1.300000,""
1732626211.609729,2.100000,""
1732626211.699729,6.500000,""
1732626211.789729,10.100000,""
1732626211.859729,11.800000,""
1732626211.949729,12.100000,""
1732626212.039729,10.200000,""
1732626212.139729,6.700000,""
1732626212.199729,4.200000,""
1732626212.289729,2.500000,""
1732626212.389729,1.100000,""
1732626212.479730,0.700000,""
1732626212.569730,1.300000,""
1732626212.639730,2.100000,""
1732626212.729730,1.600000,""
1732626212.819730,,"TRIG"
1732626212.849730,1.600000,""
1732626212.919730,1.700000,""
1732626213.009730,1.500000,""
1732626213.099730,1.300000,""
1732626213.169731,1.900000,""
1732626213.259731,4.000000,""
1732626213.349731,6.600000,""
1732626213.449731,7.700000,""
1732626213.539731,8.600000,""
1732626213.599731,7.700000,""
1732626213.699731,5.300000,""
1732626213.789732,3.100000,""
1732626213.879732,1.400000,""
1732626213.949732,0.400000,""
1732626214.039732,0.700000,""
1732626214.129732,1.000000,""
1732626214.229732,0.900000,""
1732626214.319732,0.800000,""
1732626214.349732,,"TRIG"
1732626214.409732,1.100000,""
1732626214.479733,1.400000,""
1732626214.569733,1.300000,""
1732626214.659733,1.100000,""
1732626214.759733,1.900000,""
1732626214.849733,3.000000,""
1732626214.939733,4.800000,""
1732626215.009733,7.600000,""
1732626215.099733,9.700000,""
1732626215.189733,9.700000,""
1732626215.289734,4.200000,""
1732626215.379734,1.300000,""
1732626215.439734,0.800000,""
1732626215.539734,0.200000,""
1732626215.629734,0.100000,""
1732626215.719734,0.400000,""
1732626215.789734,0.400000,""
1732626215.879734,0.400000,""
1732626215.969735,,"TRIG"
1732626216.009735,0.600000,""
1732626216.069735,1.600000,""
1732626216.159735,2.600000,""
1732626216.259735,1.000000,""
1732626216.319735,1.300000,""
1732626216.409735,4.800000,""
1732626216.499735,7.600000,""
1732626216.599735,9.400000,""
1732626216.689736,9.200000,""
1732626216.789736,6.000000,""
1732626216.849736,3.100000,""
1732626216.939736,1.200000,""
1732626217.039736,-0.200000,""
1732626217.129736,-0.400000,""
1732626217.189736,0.000000,""
1732626217.279736,0.100000,""
1732626217.379737,-0.000000,""
1732626217.469737,-0.100000,""
1732626217.499737,,"TRIG"
1732626217.569737,0.000000,""
1732626217.629737,0.300000,""
1732626217.719737,0.700000,""
1732626217.819737,0.800000,""
1732626217.909737,2.000000,""
1732626217.999737,4.600000,""
1732626218.099738,7.600000,""
1732626218.159738,9.000000,""
1732626218.249738,9.400000,""
1732626218.349738,7.300000,""
1732626218.439738,4.700000,""
1732626218.529738,3.000000,""
1732626218.599738,1.800000,""
1732626218.689739,0.800000,""
1732626218.779739,0.300000,""
1732626218.879739,0.100000,""
1732626218.969739,-0.000000,""
1732626219.029739,-0.100000,""
1732626219.089739,,"TRIG"
1732626219.129739,0.100000,""
1732626219.219739,0.200000,""
1732626219.309739,0.400000,""
1732626219.379739,0.600000,""
1732626219.469739,1.900000,""
1732626219.559740,4.500000,""
1732626219.659740,6.900000,""
1732626219.749740,8.600000,""
1732626219.839740,9.000000,""
1732626219.909740,7.200000,""
1732626219.999740,5.100000,""
1732626220.089740,4.200000,""
1732626220.189741,2.300000,""
1732626220.279741,1.100000,""
1732626220.369741,0.600000,""
1732626220.439741,0.100000,""
1732626220.529741,0.300000,""
1732626220.649741,0.100000,""
1732626220.689741,,"TRIG"
1732626220.719741,0.300000,""
1732626220.779741,0.800000,""
1732626220.869741,0.800000,""
1732626220.969742,1.000000,""
1732626221.059742,2.400000,""
1732626221.149742,4.900000,""
1732626221.219742,6.800000,""
1732626221.309742,7.500000,""
1732626221.399742,7.200000,""
1732626221.499742,5.500000,""
1732626221.589742,3.900000,""
1732626221.679743,1.700000,""
1732626221.749743,-0.100000,""
1732626221.839743,-0.600000,""
1732626221.929743,-0.200000,""
1732626222.029743,0.200000,""
1732626222.119743,0.300000,""
1732626222.209743,0.400000,""
1732626222.249743,,"TRIG"
1732626222.279743,0.700000,""
1732626222.369744,1.200000,""
1732626222.459743,1.400000,""
1732626222.529744,1.700000,""
1732626222.619744,2.800000,""
1732626222.709744,4.300000,""
1732626222.809744,5.900000,""
1732626222.899744,7.700000,""
1732626222.989744,8.100000,""
1732626223.059745,5.800000,""
1732626223.149745,3.400000,""
1732626223.239745,1.700000,""
1732626223.339745,0.500000,""
1732626223.429745,-0.000000,""
1732626223.519745,-0.200000,""
1732626223.589745,0.000000,""
1732626223.679745,0.200000,""
1732626223.809745,0.200000,""
1732626223.839746,,"TRIG"
1732626223.869746,0.400000,""
1732626223.959746,0.500000,""
1732626224.019746,0.900000,""
1732626224.119746,1.900000,""
1732626224.209746,4.200000,""
1732626224.299746,6.600000,""
1732626224.369746,7.900000,""
1732626224.459746,8.500000,""
1732626224.549747,7.900000,""
1732626224.649747,6.100000,""
1732626224.739747,4.600000,""
1732626224.839747,3.200000,""
1732626224.899747,2.300000,""
1732626224.989747,1.700000,""
1732626225.079747,1.300000,""
1732626225.179748,1.500000,""
1732626225.269748,1.800000,""
1732626225.369748,2.000000,""
1732626225.399748,,"TRIG"
1732626225.429748,2.100000,""
1732626225.519748,2.000000,""
1732626225.619748,1.700000,""
1732626225.709748,2.000000,""
1732626225.769748,3.400000,""
1732626225.859748,4.500000,""
1732626225.959749,3.700000,""
1732626226.049749,1.300000,""
1732626226.141751,0.400000,""
1732626226.234756,0.200000,""
1732626226.296760,-0.100000,""
1732626226.390765,-0.100000,""
1732626226.486770,0.000000,""
1732626226.578776,0.200000,""
1732626226.670781,0.300000,""
1732626226.733785,0.400000,""
1732626226.826790,0.500000,""
1732626226.920795,0.600000,""
1732626227.018801,0.500000,""
1732626227.110806,0.500000,""
1732626227.170809,0.100000,""
1732626227.264815,0.000000,""
1732626227.358820,0.200000,""
1732626227.450825,0.400000,""
1732626227.547831,0.800000,""
1732626227.610835,0.300000,""
1732626227.702840,-0.000000,""
1732626227.803841,0.200000,""
